mesh2,x,y,elevation,land.area,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
634227,142.9375,42.20833333,192.668,93813785,58.34,103.5533333,28.15948042,9155.823554,236.12,-131.45,367.57,141.61,-45.91,160.775,-45.91,1544.546,204.099,44.677,39.31674345,719.793,272.657,661.865,272.657
634232,142.3125,42.29166667,12.25,476622,77.5,79.95833333,24.48941702,8657.393518,239.5,-87,326.5,164.375,-20.25,174.75,-20.25,1089.25,172.8,24.25,49.50773966,561.05,164.05,529,164.05
634233,142.4375,42.29166667,53.25714286,40115446,73.40816327,86.95748299,25.99428885,8737.603079,238.2244898,-96.16326531,334.3877551,161.1734694,-25.45408163,171.3826531,-25.45408163,1146.144898,173.4591837,27.1,46.83009888,574.3061224,183.0081633,548.1673469,183.0081633
634234,142.5625,42.29166667,94.90612245,89843386,67.62244898,94.69897959,27.28222156,8887.02142,237.2346939,-109.755102,346.9897959,155.7219388,-33.04336735,167.372449,-33.04336735,1276.602041,180.2785714,38.78163265,42.39070527,616.0244898,218.977551,581.7928571,218.977551
634235,142.6875,42.29166667,107.63,93581784,63.57,104.0241667,28.55638043,9102.402217,239.48,-124.78,364.26,144.655,-39.4325,166.085,-39.4325,1397.476,189.018,42.704,39.76046647,658.026,249.722,615.013,249.722
634236,142.8125,42.29166667,274.745,93960624,53.63,104.62,28.21685135,9258.050776,232.43,-138.33,370.76,138.09,-51.17,158.2075,-51.17,1524.17,219.083,40.061,42.89579751,737.54,254.984,683.072,254.984
634237,142.9375,42.29166667,372.472,95179791,45.6,105.735,28.16666811,9350.557319,225.6,-149.77,375.37,137.92,-61.2325,150.0225,-61.2325,1653.75,235.309,44.434,44.1710742,812.802,267.329,749.744,267.329
634241,142.1875,42.375,46.23333333,1342251,72.33333333,90,25.98611517,9033.661611,241,-105.3333333,346.3333333,162.6666667,-30.41666667,173.25,-30.41666667,1090.066667,175.2,21.66666667,50.98760201,565.8,159.8,537.7333333,159.8
634242,142.3125,42.375,64.37466667,62237978,72.26666667,89.39,26.00734298,8977.458006,240.6666667,-102.7733333,343.44,162.22,-29.56333333,172.7433333,-29.56333333,1108.069333,174.7106667,27.36933333,47.28301228,560.5426667,182.66,534.3133333,182.66
634243,142.4375,42.375,79.918,89028121,69.66,97.34833333,27.24479172,9149.236116,243.95,-113.01,356.96,153.71,-34.0725,172.245,-34.0725,1204.069,173.331,35.661,41.75828933,576.137,217.094,544.215,217.094
634244,142.5625,42.375,311.286,94635036,54.69,101.5391667,27.55379019,9289.988266,231.52,-136.96,368.48,144.6975,-50.6275,159.3225,-50.6275,1518.294,235.026,39.891,46.86480526,763.108,241.318,713.121,241.318
634245,142.6875,42.375,323.106,94517298,49.57,106.2508333,28.13513502,9393.486649,229.56,-148.03,377.59,142.92,-56.65,155.8575,-56.65,1606.034,256.862,40.795,49.67449653,825.004,239.668,769.545,239.668
634246,142.8125,42.375,425.822,95143393,42.86,106.235,28.03872093,9408.830047,223.12,-155.74,378.86,136.14,-64.0075,148.7475,-64.0075,1584.871,247.541,39.189,48.0334987,803.105,240.451,748.203,240.451
634247,142.9375,42.375,712.727,95284256,25.25,100.7416667,26.47245322,9623.170267,203.3,-177.34,380.64,111.485,-85.55,132.135,-85.55,1849.909,269.954,53.139,45.34550372,928.987,306.49,843.945,306.49
634250,142.0625,42.45833333,27.59,22808677,69.86666667,89.62777778,25.73780255,9082.640046,237.9,-110.2333333,348.1333333,160.825,-33.35833333,171.225,-33.35833333,997.7066667,175.6466667,17.08,54.96603627,526.57,136.2566667,504.5633333,136.2566667
634251,142.1875,42.45833333,60.12222222,61933099,68.23611111,98.28935185,27.10994241,9302.921371,242.9722222,-119.4444444,362.4166667,161.4340278,-37.70138889,172.03125,-37.70138889,1090.611111,175.7236111,24.4375,47.92250633,550.85,179.2263889,525.8708333,179.2263889
634252,142.3125,42.45833333,134.943,93472002,64.08,104.6666667,27.91779723,9483.891309,243.8,-130.93,374.73,139.8525,-43.8675,170.0025,-43.8675,1183.671,175.691,35.094,42.4317981,572.188,215.866,536.775,215.866
634253,142.4375,42.45833333,180.077,93144393,60.18,110.3325,28.54633125,9636.46991,244.75,-141.7,386.45,138.4875,-49.1825,168.355,-49.1825,1263.515,185.516,38.031,42.40722086,607.237,224.018,566.973,224.018
634254,142.5625,42.45833333,386.242,92740132,47.53,108.3891667,28.00082809,9629.174124,230.17,-156.95,387.12,142.1525,-61.5925,156.1325,-61.5925,1438.732,235.803,35.78,48.67120949,723.369,224.527,685.388,224.527
634255,142.6875,42.45833333,462.536,89150853,40.58,110.6066667,28.23420389,9632.064551,224.38,-167.21,391.59,136.505,-68.6125,149.21,-68.6125,1456.483,259.434,34.348,53.6132795,764.486,213.278,717.698,213.278
634256,142.8125,42.45833333,682.358,94762008,28.37,101.1741667,26.42982244,9647.986014,208.74,-174.01,382.75,122.5575,-82.205,136.0975,-82.205,1712.526,263.748,50.097,46.79313546,875.27,281.39,801.431,281.39
634257,142.9375,42.45833333,901.483,95149907,14.52,95.32083333,24.72817588,9968.694394,193.59,-191.85,385.44,82.2625,-98.2275,124.1175,-101.275,1943.188,285.886,69.138,41.76084629,959.696,382.392,868.745,382.751
634260,142.0625,42.54166667,53.116,88314115,65.91,98.41166667,26.77459893,9435.772766,241.31,-125.98,367.29,160.3,-41.615,170.8325,-41.8175,1024.218,176.511,23.658,49.63623282,518.438,169.716,499.729,169.725
634261,142.1875,42.54166667,112.493,93373190,61.66,108.935,28.08374525,9750.350299,245.66,-142.1,387.76,146.4525,-49.6875,170.19,-49.6875,1126.277,175.866,32.946,42.95317897,540.333,208.42,513.632,208.42
634262,142.3125,42.54166667,174.104,93567549,58.75,116.7075,29.13796433,9910.949453,248.52,-151.9,400.42,127.485,-54.07,169.3325,-54.07,1217.251,178.751,38.865,40.35700283,573.95,231.082,535.381,231.082
634263,142.4375,42.54166667,291.93,93838819,52.22,116.0766667,28.76928552,9985.333508,242.34,-161.14,403.48,150.9175,-61.1975,164.0975,-61.1975,1347.891,206.788,38.859,43.02363915,651.833,239.781,610.299,239.781
634264,142.5625,42.54166667,486.962,94073082,41.35,111.1275,27.97879029,9855.134054,228.06,-169.13,397.19,137.3775,-70.2975,152.445,-70.2975,1397.656,225.3,33.299,47.68616153,701.6,225.389,657.767,225.389
634265,142.6875,42.54166667,750.38,95020078,26.18,101.2766667,26.24565432,9689.277624,206.78,-179.01,385.79,121.77,-84.445,134.79,-84.445,1489.215,251.368,38.587,51.89280782,789.688,226.679,733.687,226.679
634266,142.8125,42.54166667,1073.08,95026981,7.26,91.46583333,23.80698708,9901.201893,184.85,-199.25,384.1,90.535,-106.425,116.895,-107.2575,1815.467,289.013,63.471,46.52028309,930.054,332.574,848.559,332.6
634267,142.9375,42.54166667,774.061,94948884,23.01,95.07,24.87306903,10049.24211,204.98,-177.21,382.19,80.285,-74.2025,132.8575,-94.0125,1869.387,272.399,79.399,38.97655186,905.376,410.217,825.622,417.963
634270,142.0625,42.625,113.666,89621093,59.09,107.9566667,27.50233523,9922.513652,243.69,-148.76,392.45,154.535,-52.06,169.2675,-54.5975,1089.889,185.438,28.689,46.28397856,531.215,198.948,506.57,199.044
634271,142.1875,42.625,142.437,89968132,56.86,116.6658333,28.52760751,10164.73403,248.22,-160.71,408.93,133.155,-59.465,169.7975,-59.465,1144.82,183.728,36.254,43.36552203,549.573,215.663,521.959,215.663
634272,142.3125,42.625,193.279,94099591,55.78,119.6808333,29.12541291,10173.46171,249.4,-161.52,410.92,113.9825,-59.9875,169.3325,-59.9875,1136.596,166.916,36.186,40.33680722,540.235,221.218,495.005,221.218
634273,142.4375,42.625,507.033,94882610,42.42,113.0133333,27.77032227,10145.30312,233.25,-173.57,406.82,133.505,-70.7175,156.085,-72.925,1310,191.84,35.453,41.44575116,627.396,241.92,574.424,241.981
634274,142.5625,42.625,671.043,91444180,32.79,107.1158333,26.99102233,9954.406705,219.32,-177.43,396.75,129.525,-79.8625,144.715,-80.3075,1366.14,218.54,33.943,46.92738145,687.802,231.136,630.361,231.138
634275,142.6875,42.625,1062.003,94752514,11.41,92.18583333,24.00578412,9893.645715,190.63,-193.3,383.93,107.1725,-102.2175,121.68,-102.2175,1555.196,262.47,49.548,50.75821324,819.067,255.361,751.879,255.361
634276,142.8125,42.625,1095.192,94512648,6.03,88.4675,23.12246366,10063.39356,185.46,-197.1,382.56,71.2125,-100.2075,116.8775,-110.6375,1883.99,299.004,79.941,42.85848847,932.211,386.398,862.105,391.438
634277,142.9375,42.625,587.729,93057579,34.22,98.0275,25.57528778,10082.52865,219.87,-163.31,383.18,92.16,-37.7975,144.12,-83.0625,1795.897,255.892,82.041,36.5032143,842.73,405.74,792.434,432.282
634300,143.0625,42.04166667,89.92647059,24369339,66.14705882,76.25735294,24.56287663,8209.367533,221.3235294,-89.08823529,310.4117647,144.9705882,-27.25735294,156.8382353,-27.25735294,1396.938235,192.7117647,42.36176471,42.31396847,676.1676471,236.6617647,631.0676471,236.6617647
634301,143.1875,42.04166667,261.7416667,90114988,58.38541667,68.015625,22.8930232,8036.720308,207.28125,-89.77083333,297.0520833,142.2838542,-33.04427083,146.5260417,-33.04427083,1815.276042,252.971875,59.87604167,44.1471029,909.0947917,307.00625,831.928125,307.00625
634302,143.3125,42.04166667,212.8589744,32357863,59.33333333,65.12179487,22.31951069,7951.558897,204.3846154,-87.46153846,291.8461538,131.1923077,-31.21153846,146.0833333,-31.21153846,1899.102564,262.1589744,61.06410256,43.12156509,933.3974359,326.1076923,849.7564103,326.1076923
634310,143.0625,42.125,359.595,94422035,51.07,85.08583333,25.54031432,8611.58155,213.58,-119.25,332.83,136.715,-47.435,146.6625,-47.435,1667.611,245.074,46.98,46.5798442,845.856,262.464,771.901,262.464
634311,143.1875,42.125,475.958,95674145,44.96,77.53333333,23.97494551,8454.651227,202.35,-120.81,323.16,133.0825,-52.07,138.185,-52.07,2170.033,318.646,68.582,46.63468687,1111.397,359.096,1012.272,359.096
634312,143.3125,42.125,175.6163934,52604427,60.90163934,75.34153005,24.32700427,8191.393924,213.0491803,-96.52459016,309.5737705,140.4057377,-33.03688525,150.4877049,-33.03688525,2165.659016,312.2163934,68.85737705,44.70947336,1081.591803,368.9032787,996.2442623,368.9032787
634320,143.0625,42.20833333,413.411,95531795,44.66,99.54916667,27.21564539,9181.737956,219.53,-146.09,365.62,136.34,-60.6375,146.76,-60.6375,1817.603,261.888,52.726,43.70197666,900.48,307.424,819.796,307.424
634321,143.1875,42.20833333,633.126,95549855,33.57,84.85333333,24.63892473,8847.553134,195.85,-148.38,344.23,113.6225,-68.855,130.7475,-68.855,2205.808,314.418,71.434,43.34428808,1091.183,392.377,998.672,392.377
634322,143.3125,42.20833333,207.3546875,56457519,56.671875,82.89453125,25.47211969,8460.489998,212.390625,-112.984375,325.375,117.9453125,-41.44921875,148.6875,-41.44921875,2048.790625,291.9484375,71.1140625,42.29185576,996.83125,373.05,921.515625,373.05
634330,143.0625,42.29166667,723.067,95397783,25.84,97.4625,26.08440843,9474.534748,199.95,-173.62,373.57,103.58,-83.7275,130.4625,-83.7275,1985.958,278.407,61.959,42.99829106,977.584,349.458,888.211,349.458
634331,143.1875,42.29166667,383.841,94271181,45.1,94.89333333,26.69928542,9065.512668,213.54,-141.92,355.46,101.915,-60.345,144.08,-60.345,2101.445,294.942,76.744,40.04453749,1014.86,414.825,923.98,414.825
634332,143.3125,42.29166667,85.221875,53812362,62.65625,87.82552083,26.4455039,8522.843846,220.484375,-111.5,331.984375,128.703125,-36.58203125,154.9414063,-36.58203125,1832.601563,270.328125,64.93125,43.06806746,899.475,338.9390625,835.065625,338.9390625
634340,143.0625,42.375,703.315,95292207,24.57,98.6875,26.09566414,9666.041398,200.36,-177.81,378.17,81.81,-87.185,130.38,-87.915,2024.445,287.719,71.909,41.51771215,992.575,389.491,902.113,389.528
634341,143.1875,42.375,274.041,94766955,49.49,101.9508333,27.59696075,9366.299241,224.36,-145.05,369.41,120.9775,-59.615,151.245,-59.7875,1853.767,272.779,69.579,41.25563937,900.85,373.681,833.469,373.699
634342,143.3125,42.375,62.29354839,81952982,61.91397849,94.390681,26.91744631,8935.130924,225.8064516,-124.7311828,350.5376344,145.0241935,-42.42473118,158.3145161,-42.42473118,1523.575269,237.0516129,43.67634409,48.90942269,779.2827957,249.8860215,737.844086,249.8860215
634343,143.4375,42.375,10.975,1400383,64.25,88.02083334,25.75541642,8796.277854,222.75,-119,341.75,149.75,-38.375,158.875,-38.375,1299.075,216.375,23.2,57.50103287,706.8,165.875,672.9,165.875
634350,143.0625,42.45833333,510.645,94501097,36.16,101.285,26.63653943,9826.565072,216.21,-164.02,380.23,100.525,-64.9775,142.95,-78.5525,1815.021,265.129,73.072,40.08445071,876.429,383.72,814.286,387.663
634351,143.1875,42.45833333,231.589,94518991,49.61,105.8875,27.70892154,9698.478608,228.3,-153.83,382.13,134.0825,-59.9475,154.32,-64.0575,1545.424,236.155,54.679,44.97043619,773.323,299.925,730.99,300.781
634352,143.3125,42.45833333,59.635,89712069,58.28,103.1383333,27.58098035,9438.715522,230.44,-143.32,373.76,141.9725,-52.3625,159.675,-52.3625,1277.351,207.436,34.808,52.75289286,677.641,202.425,650.149,202.425
634353,143.4375,42.45833333,17.67272727,33044901,61.31818182,93.95454546,26.30622493,9058.097564,224.0909091,-133,357.0909091,143.7670455,-44.82386364,158.3238636,-44.82386364,1206.911364,202.8704545,24.725,57.61290838,660.1431818,163.1,632.3840909,163.1
634360,143.0625,42.54166667,390.623,94814102,42.75,103.9908333,27.01824543,9972.519507,226.56,-158.25,384.81,118.7325,-61.1925,150.925,-73.6025,1601.146,240.124,66.901,40.87955511,772.134,345.847,736.654,351.334
634361,143.1875,42.54166667,172.518,91884884,52.04,110.2758333,28.04230153,9964.449893,235.51,-157.73,393.24,138.275,-64.7675,159.37,-64.7675,1345.357,209.219,48.63,46.8353929,683.533,250.406,653.641,250.406
634362,143.3125,42.54166667,96.355,94821821,54.08,108.8158333,27.83641971,9782.286137,233.41,-157.45,390.86,140.4525,-60.6375,159.21,-60.6375,1220.991,197.1,35.975,52.10240944,646.383,200.532,617.623,200.532
634363,143.4375,42.54166667,43.94946237,81688400,56.69892473,100.2822581,26.75512538,9377.997402,225.9139785,-148.7849462,374.6989247,147.8548387,-53.22849462,157.188172,-53.22849462,1157.462366,191.6129032,30.05053763,53.90902712,618.7956989,182.4870968,599.7591398,182.4870968
634364,143.5625,42.54166667,17.56666667,5055628,56.55555556,97.64814815,26.21662384,9264.276217,223.4444444,-149,372.4444444,150.4722222,-51.58333333,156.0833333,-51.58333333,1107.455556,183.4555556,28.14444444,53.16115549,584.9111111,169.0555556,571.9444444,169.0555556
634370,143.0625,42.625,327.941,89174653,47.6,105.2125,27.1385195,10059.77182,233.39,-154.29,387.68,134.17,-62.0375,156.53,-69.7875,1449.076,217.514,60.488,41.32022709,697.794,309.532,676.986,311.564
634371,143.1875,42.625,206.932,94792439,50.68,108.8708333,27.45818666,10093.93979,236.01,-160.48,396.49,137.93,-67.6075,159.3375,-67.6075,1214.864,189.292,48.405,46.91943132,618.407,231.636,596.957,231.636
634372,143.3125,42.625,180.069,94896188,49.17,110.4308333,27.5424669,9993.221742,232.86,-168.09,400.95,136.41,-67.9825,156.6525,-67.9825,1253.933,196.567,43.266,48.36183372,646.039,227.793,601.767,227.793
634373,143.4375,42.625,78.098,93803839,51.62,109.585,27.67137513,9754.421946,229.92,-166.07,395.99,140.805,-62.655,156.34,-62.655,1179.858,186.014,38.473,47.51674488,603.29,218.871,580.763,218.871
634374,143.5625,42.625,32.02816901,55348340,54.29577465,102.3497653,27.00210481,9378.035313,223.971831,-154.943662,378.915493,148.2640845,-55.13380282,155.2183099,-55.13380282,1096.495775,171.643662,36.60704225,47.48383364,558.2605634,191.2577465,546.9929577,191.2577465
634375,143.6875,42.625,9,28470,54,94.58333333,26.05601469,9145.937996,217,-146,363,146.5,-53,152,-53,1087.6,167.5,33.8,48.25124266,555.7,179.2,547.3,179.2
643907,139.9375,42.70833333,241.3692308,20758773,77.03846154,58.46794872,20.98130246,8163.716461,229.1538462,-49.38461538,278.5384615,132.375,68.02884615,169.375,-13.67307692,1365.25,169.6961538,71.31153846,31.11659157,630.55,323.0423077,467.05,392.8923077
644000,140.0625,42.70833333,146.0698413,51737913,76.01587302,71.54100529,23.62338276,8500.769139,238.0952381,-64.6031746,302.6984127,128.3253968,96.73809524,172.484127,-18.79365079,1344.05873,158.7063492,69.69365079,30.15205295,605.484127,309.6603175,465.9904762,424.1555556
644001,140.1875,42.70833333,224.761,94384911,68.5,77.41166667,24.32717156,8798.648841,236.11,-81.87,317.98,120.64,91.71,168.0775,-30.085,1377.06,163.636,70.319,30.55368641,619.672,312.512,479.852,442.423
644002,140.3125,42.70833333,149.591,93235515,68.33,86.22666667,25.58059834,9038.178075,242.1,-94.85,336.95,118.705,67.765,170.73,-33.12,1368.215,166.323,70.747,31.53884262,618.372,300.558,481.711,433.464
644003,140.4375,42.70833333,287.486,94710940,59.24,88.36,25.51066442,9208.675672,236.19,-110.15,346.34,111.9775,50.975,163.8525,-44.0225,1398.688,171.463,69.191,31.57122078,640.725,313.572,500.337,412.788
644004,140.5625,42.70833333,403.693,94481746,51.9,89.8425,25.39650633,9372.611622,231.06,-122.61,353.67,104.49,34.6725,158.325,-53.2375,1497.678,203.265,71.601,34.30379501,708.397,336.628,526.535,412.299
644005,140.6875,42.70833333,423.381,94726467,52.08,88.60583333,25.05128668,9485.294458,232.08,-121.51,353.59,104.45,35.64,159.545,-54.58,1404.562,179.785,69.699,29.99236342,634.442,331.189,501.252,405.816
644006,140.8125,42.70833333,277.125,94697068,59.74,92.3925,26.02744851,9565.838482,242.73,-112.23,354.96,111.5025,33.8125,168.03,-47.775,1281.673,165.772,63.538,30.01695587,577.169,298.604,469.61,372.863
644007,140.9375,42.70833333,544.02,94725002,45.01,90.21166667,25.40354894,9588.708499,226.85,-128.22,355.07,97.36,10.57,153.73,-62.935,1347.46,173.151,69.91,32.45311877,632.601,309.984,499.55,366.891
644011,140.1875,42.79166667,144.9031746,47324626,78.17460317,63.86904762,21.51398646,8532.983194,237.031746,-59.55555556,296.5873016,131.7261905,61.03174603,174.5436508,-17.53174603,1146.24127,139.6365079,54.08888889,34.37286026,534.6619048,244.8285714,414.2571429,343.6634921
644012,140.3125,42.79166667,293.3902778,61394808,66.88888889,73.13078704,22.84235933,8849.69775,233.5277778,-86.56944444,320.0972222,117.9756944,63.63194444,167.3090278,-32.41319444,1264.769444,153.5430556,62.14444444,33.39210883,582.0513889,270.0833333,441.6458333,390.4319444
644013,140.4375,42.79166667,163.712,91795627,68.84,83.59583333,24.90301938,9040.15144,243.02,-92.4,335.42,120.95,68.015,171.46,-32.49,1241.84,148.511,59.985,34.1833109,574.034,254.804,438.549,384.531
644014,140.5625,42.79166667,181.351,93268954,67.2,90.46666667,25.92331711,9343.677678,249.45,-99.53,348.98,116.04,68.945,173.165,-37.5025,1248.407,147.932,57.745,33.780573,570.124,256.072,434.424,401.437
644015,140.6875,42.79166667,186.783,93976760,66.14,92.935,25.99963573,9612.69332,252.08,-105.35,357.43,101.01,78.5425,174.8925,-41.7175,1353.184,157.364,59.428,31.74518746,603.176,295.888,453.905,449.48
644016,140.8125,42.79166667,460.144,94155289,51.31,86.58333333,24.38544075,9709.697344,233.63,-121.39,355.02,75.2825,54.3275,161.0575,-58.2925,1357.055,161.353,60.173,31.5286116,602.711,296.998,448.24,448.03
644017,140.9375,42.79166667,380.305,92631956,52.98,95.00833334,25.97945524,9742.144604,239.39,-125.94,365.33,103.1025,41.37,163.1725,-56.5925,1261.193,157.481,56.625,32.50737596,579.366,278.609,448.459,382.759
644022,140.3125,42.875,89.84545455,14366315,79.5,69.15909091,22.65369795,8609.857892,244.9090909,-60.36363636,305.2727273,132.375,63.70454545,177.5909091,-16.42045455,1116.431818,138.9363636,53.40454545,36.23692754,529.8045455,230.6681818,398.6090909,330.2363636
644023,140.4375,42.875,373.107,90708787,63.41,69.3425,22.09435224,8781.086601,230.05,-83.27,313.32,110.7025,37.555,163.0375,-35.135,1300.553,178.402,59.656,37.19314885,613.895,268.349,434.706,377.595
644024,140.5625,42.875,561.945,94297405,49.47,76.275,22.74305768,9187.266054,223.85,-111.17,335.02,95.2075,27.785,153.5425,-54.0475,1517.854,228.09,63.834,40.11556611,732.613,308.711,493.085,443.632
644025,140.6875,42.875,443.992,93521393,53.61,83.50916667,23.77504554,9563.730508,234.21,-116.72,350.93,35.5625,60.7075,161.8525,-54.3075,1455.834,188.289,59.918,35.0458761,664.903,299.889,448.286,510.321
644026,140.8125,42.875,351.587,91999542,58.67,90.93416667,25.11598341,9746.991095,243.89,-118.11,362,12.075,78.3025,168.9425,-51.1675,1379.757,169.899,55.322,35.26802007,627.88,277.739,419.889,507.325
644027,140.9375,42.875,447.799,93226854,50.47,92.8025,25.53808245,9773.415182,238.14,-125.19,363.33,90.075,54.4475,161.0625,-59.2425,1313.01,162.026,57.533,33.38389348,599.009,282.866,442.842,417.293
644033,140.4375,42.95833333,360.9204545,36016032,68.97727273,63.89583333,20.71160674,8794.343422,233.0454545,-75.31818182,308.3636364,122.9147727,30.67045455,168.5170455,-30.08522727,1201.665909,166.5954545,55.03409091,37.78387425,577.1954545,245.5772727,409.2409091,324.5772727
644034,140.5625,42.95833333,195.6151515,90597730,73.31313131,77.3989899,23.3379464,9118.731857,247.8888889,-83.50505051,331.3939394,125.3510101,50.6969697,176.3813131,-29.67171717,1168.289899,153.7424242,52.18080808,36.62898871,553.0040404,242.0212121,395.4161616,344.0252525
644035,140.6875,42.95833333,230.737,94009927,67.12,88.5625,25.03818675,9503.887697,250.76,-102.81,353.57,25.305,71.71,174.5375,-39.98,1284.736,150.64,52.248,34.86808836,581.552,263.41,398.531,452.444
644036,140.8125,42.95833333,349.874,93980467,58.46,92.08333333,25.32960845,9712.282063,245.83,-117.69,363.52,4.4575,71.9975,168.445,-50.7275,1350.522,162.373,52.993,35.73856922,615.128,274.843,415.213,483.19
644037,140.9375,42.95833333,709.461,94253697,37.82,86.66916667,24.11532445,9756.78117,221.23,-138.12,359.35,71.1925,49.245,148.22,-72.165,1474.587,188.305,63.035,34.57607845,681.927,317.133,473.256,461.002
644043,140.4375,43.04166667,45.55714286,2891230,81.71428571,71.60714286,22.39557579,8919.338367,251.7142857,-68,319.7142857,134.6071429,45.46428571,182.5,-18.82142857,1122.885714,141.6142857,50.31428571,34.95447411,521,227.9714286,391.9571429,331.5285714
644044,140.5625,43.04166667,134.9202128,83130554,75.67021277,78.92819149,23.59402081,9157.292384,251.606383,-82.79787234,334.4042553,118.0904255,49.52393617,178.9680851,-27.84574468,1178.820213,153.6851064,51.23617021,34.86883145,542.7765957,246.8925532,398.0319149,361.8265957
644045,140.6875,43.04166667,299.265,93262657,64.08,87.86333333,24.4822588,9576.827598,248.51,-110.17,358.68,55.335,82.42,171.925,-44.375,1334.384,160.407,51.684,34.50771702,602.028,278.553,416.047,463.062
644046,140.8125,43.04166667,299.111,92903490,63.44,91.74583333,25.22848491,9728.191625,251.13,-112.51,363.64,4.6875,98.485,173.4575,-46.22,1363.824,160.247,50.478,36.36457258,626.39,271.312,409.32,496.409
644047,140.9375,43.04166667,648.029,94127896,44.38,87.73166667,24.39992053,9719.615609,228.5,-131.03,359.53,41.0125,78.65,154.405,-65.31,1541.973,196.871,61.864,35.17381878,711.698,324.679,464.869,506.056
644053,140.4375,43.125,189.7965517,47721193,77.12068966,66.3433908,21.29014345,8840.800804,245.1206897,-66.31034483,311.4310345,117.112069,45.75431034,176.7715517,-22.68103448,1281.694828,173.0793103,57.05862069,33.38010716,578.6068966,274.5568966,426.3206897,390.7137931
644054,140.5625,43.125,456.665,94098693,58.63,75.77666667,22.69718029,9201.732233,233.89,-99.75,333.64,88.2075,54.7525,162.5975,-45.215,1567.435,231.076,59.156,37.82417795,735.077,328.356,494.811,488.529
644055,140.6875,43.125,312.37,92723324,62.74,86.08166667,24.48834955,9493.66424,244.78,-106.53,351.31,46.65,112.85,169.7775,-44.5975,1550.105,194.938,52.85,35.43440312,708.508,314.578,456.786,549.902
644056,140.8125,43.125,231.34,93466154,68.43,88.20666667,25.14002456,9484.196684,251.26,-99.6,350.86,7.5025,121.675,175.7025,-38.465,1409.631,170.733,48.428,37.73227408,659.867,267.812,400.265,532.016
644057,140.9375,43.125,437.126,93540490,58.86,80.9575,23.64774535,9426.734457,237.63,-104.47,342.1,17.01,96.6375,165.525,-47.5425,1461.119,194.024,54.735,36.92420811,681.361,293.483,420.628,500.062
644062,140.3125,43.20833333,247.23125,24006755,74.78125,57.78125,19.61186459,8575.661597,234.65625,-59.9375,294.59375,81.546875,52.34375,171.6015625,-21.7890625,1368.996875,187.528125,58.00625,36.16787567,635.13125,287.08125,427.534375,426.16875
644063,140.4375,43.20833333,516.177,93833089,57.77,61.5625,19.83094626,8856.631525,222.2,-87.85,310.05,81.52,56.4625,157.5875,-42.49,1636.955,238.458,64.425,36.48822302,756.053,352.671,492.119,501.551
644064,140.5625,43.20833333,363.472,93699727,61.66,76.5325,23.12676875,9134.038941,236.81,-93.95,330.76,39.685,100.575,164.7375,-41.5225,1789.794,226.835,57.48,36.17391619,824.549,360.868,510.747,625.641
644065,140.6875,43.20833333,302.7757576,90336049,65.26262626,79.29461279,23.87189739,9172.198162,240.8484848,-91.28282828,332.1313131,31.03787879,117.290404,168.8560606,-38.21717172,1592.706061,193.2585859,50.69191919,37.29726691,733.8383838,298.2979798,450.0343434,597.8848485
644066,140.8125,43.20833333,37.7362069,42300049,79.5862069,82.95114943,24.93145457,9150.641809,255.8275862,-76.75862069,332.5862069,21.6637931,122.0086207,183.0732759,-23.44827586,1314.977586,158.037931,46.62586207,37.66813374,610.3862069,250.5534483,382.3568966,491.3068966
644067,140.9375,43.20833333,163.6253333,64606718,75.58666667,73.53555556,22.86657064,9072.559019,246.5466667,-74.89333333,321.44,41.34666667,104.92,177.86,-27.00666667,1224.168,153.5253333,47.69333333,36.64077013,562.9186667,239.304,364.7826667,434.4813333
644072,140.3125,43.29166667,208.162069,20283296,76.72413793,56.82183908,19.58317276,8530.402494,235.5862069,-54.5862069,290.1724138,78.5,73.52586207,173.3275862,-19.02586207,1365.362069,178.7275862,53.46206897,38.45186182,643.8241379,268.0931034,419.1517241,458.9482759
644073,140.4375,43.29166667,440.305,92506254,62.48,60.51166667,20.21223237,8694.975334,224.2,-75.34,299.54,36.425,84.955,160.595,-35.625,1689.598,227.872,60.561,38.17317865,794.185,341.99,483.86,571.535
644074,140.5625,43.29166667,228.3556818,77532592,68.42045455,72.78977273,23.15141737,8866.584634,237.9204545,-76.30681818,314.2272727,14.47727273,114.3210227,168.625,-31.44886364,1737.221591,222.4056818,53.88409091,40.75339815,827.8977273,310.9420455,479.675,659.6806818
644075,140.6875,43.29166667,65.17777778,9754691,77,76.05092593,23.78212622,8926.996066,249.2777778,-70.44444444,319.7222222,40.54166667,125.9722222,177.9583333,-23.43055556,1510.116667,181.0055556,49.60555556,39.71418946,702.8,264.9222222,436.8888889,585.7
644100,141.0625,42.70833333,500.259,94649225,45,96.24333333,26.5725089,9642.883972,228.82,-133.36,362.18,96.86,-11.29,154.0775,-63.6725,1460.213,198.152,74.476,32.95175745,687.213,341.134,563.921,368.802
644101,141.1875,42.70833333,542.786,94630782,42.15,93.07833333,26.26231377,9417.078523,220.42,-133.98,354.4,105.6225,-46.8725,148.5425,-64.075,1761.083,260.868,74.852,42.15996503,885.52,362.675,778.594,365.536
